#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
# If there is no available reference data, rmse_*_{val,trn} will print nan
 646800      5.10e-02    5.19e-02      1.92e-03    7.27e-04      4.38e-02    4.60e-02    2.6e-07
 646900      1.25e-02    6.04e-02      2.54e-03    1.54e-03      6.54e-03    5.18e-02    2.6e-07
 647000      1.04e-02    1.22e-01      1.26e-03    3.79e-02      8.06e-03    9.78e-02    2.6e-07
 647100      3.94e-02    3.20e-02      1.00e-03    1.25e-03      3.46e-02    2.73e-02    2.6e-07
 647200      1.64e-02    3.56e-02      8.42e-04    7.55e-04      1.43e-02    3.14e-02    2.6e-07
 647300      2.00e-02    1.20e-02      3.83e-04    1.20e-02      1.78e-02    2.19e-17    2.6e-07
 647400      6.16e-02    5.94e-02      2.62e-03    2.63e-03      5.22e-02    5.02e-02    2.6e-07
 647500      5.09e-02    6.27e-02      8.07e-04    1.62e-03      4.51e-02    5.37e-02    2.6e-07
 647600      7.20e-02    4.32e-02      2.63e-03    1.12e-03      6.19e-02    3.78e-02    2.6e-07
 647700      3.63e-02    1.21e-01      6.41e-04    2.23e-03      3.21e-02    1.07e-01    2.6e-07
 647800      8.05e-03    5.28e-02      6.02e-04    1.90e-03      6.85e-03    4.54e-02    2.6e-07
 647900      1.43e-01    4.89e-02      1.25e-03    1.94e-03      1.27e-01    4.17e-02    2.6e-07
 648000      7.58e-02    2.73e-02      1.37e-03    1.93e-02      6.70e-02    1.72e-07    2.6e-07
 648100      6.96e-02    3.57e-02      2.48e-03    9.48e-04      5.99e-02    3.12e-02    2.6e-07
 648200      7.17e-02    3.42e-02      2.11e-03    8.50e-04      6.25e-02    3.00e-02    2.6e-07
 648300      5.01e-02    2.90e-02      3.55e-03    4.53e-04      3.82e-02    2.57e-02    2.6e-07
 648400      1.45e-01    4.02e-02      7.30e-04    5.49e-04      1.29e-01    3.57e-02    2.6e-07
 648500      5.78e-02    6.05e-02      5.77e-04    4.84e-04      5.14e-02    5.40e-02    2.6e-07
 648600      1.33e-01    8.27e-02      1.08e-03    4.90e-04      1.18e-01    7.36e-02    2.6e-07
 648700      5.47e-02    5.05e-02      1.21e-03    6.56e-04      4.81e-02    4.48e-02    2.6e-07
 648800      5.84e-02    1.41e-02      1.66e-03    9.95e-03      5.09e-02    1.39e-06    2.6e-07
 648900      4.00e-02    3.14e-02      6.46e-04    5.77e-04      3.51e-02    2.74e-02    2.6e-07
 649000      5.02e-02    2.16e-01      7.01e-04    1.53e-01      4.46e-02    3.03e-03    2.6e-07
 649100      5.60e-02    1.33e-02      1.11e-03    9.43e-03      4.94e-02    5.56e-08    2.6e-07
 649200      5.95e-02    5.28e-02      1.62e-03    1.23e-05      5.20e-02    4.72e-02    2.6e-07
 649300      4.04e-02    4.33e-02      6.63e-04    1.84e-03      3.54e-02    3.67e-02    2.6e-07
 649400      6.28e-02    3.85e-02      8.87e-04    1.60e-03      5.57e-02    3.28e-02    2.6e-07
 649500      5.52e-02    5.52e-03      1.25e-03    5.52e-03      4.86e-02    1.21e-17    2.6e-07
 649600      5.04e-02    9.00e-02      2.74e-03    6.34e-02      4.12e-02    7.05e-03    2.6e-07
 649700      4.73e-02    2.24e-02      3.12e-03    2.00e-04      3.69e-02    1.99e-02    2.6e-07
 649800      5.86e-02    3.85e-02      2.47e-04    2.14e-04      5.23e-02    3.44e-02    2.6e-07
 649900      2.10e-02    6.45e-03      2.48e-03    4.56e-03      1.65e-02    8.70e-07    2.6e-07
 650000      6.49e-03    4.87e-02      3.57e-04    8.71e-04      5.65e-03    4.31e-02    2.6e-07
 650100      1.37e-02    3.71e-02      1.86e-03    4.82e-04      1.03e-02    3.32e-02    2.4e-07
 650200      1.25e-01    1.33e-02      1.81e-03    1.33e-02      1.10e-01    2.38e-17    2.4e-07
 650300      5.49e-02    1.64e-02      1.34e-03    1.16e-02      4.85e-02    1.69e-07    2.4e-07
 650400      4.87e-02    3.92e-02      3.45e-04    1.14e-03      4.36e-02    3.44e-02    2.4e-07
 650500      1.10e-02    3.81e-02      3.20e-04    5.31e-04      9.79e-03    3.40e-02    2.4e-07
 650600      1.53e-01    2.65e-02      9.33e-04    1.87e-02      1.37e-01    2.18e-03    2.4e-07
 650700      5.34e-02    8.65e-02      3.58e-04    2.71e-03      4.79e-02    6.74e-02    2.4e-07
 650800      4.99e-02    1.43e-02      1.59e-07    2.32e-03      4.48e-02    9.77e-03    2.4e-07
 650900      1.22e-01    9.30e-02      9.01e-04    2.07e-03      1.09e-01    8.08e-02    2.4e-07
 651000      1.21e-02    8.91e-02      1.55e-03    1.63e-04      9.39e-03    8.00e-02    2.4e-07
 651100      5.24e-02    2.26e+00      1.78e-03    1.60e+00      4.55e-02    5.00e-02    2.4e-07
 651200      5.19e-02    1.78e-02      1.40e-03    1.78e-02      4.57e-02    1.79e-17    2.4e-07
 651300      7.71e-02    1.01e-01      1.64e-03    6.95e-02      6.84e-02    1.95e-02    2.4e-07
 651400      4.05e-02    4.42e-02      1.43e-03    1.23e-03      3.52e-02    3.77e-02    2.4e-07
 651500      1.44e-01    4.90e-02      2.88e-04    5.79e-04      1.30e-01    4.36e-02    2.4e-07
 651600      4.81e-02    1.90e-01      1.94e-03    8.81e-03      4.13e-02    1.61e-01    2.4e-07
 651700      6.22e-02    1.17e-02      5.84e-04    1.17e-02      5.57e-02    2.66e-17    2.4e-07
 651800      1.24e-01    1.53e-03      1.20e-03    1.08e-03      1.10e-01    3.68e-07    2.4e-07
 651900      5.80e-02    2.97e-02      1.99e-03    1.82e-02      5.04e-02    1.33e-02    2.4e-07
 652000      1.26e-02    1.07e-02      1.24e-03    1.07e-02      1.04e-02    6.29e-17    2.4e-07
 652100      1.22e-01    1.52e-01      8.68e-04    4.82e-03      1.10e-01    1.33e-01    2.4e-07
 652200      1.54e-02    8.74e-02      2.27e-03    1.57e-03      1.12e-02    7.68e-02    2.4e-07
 652300      1.82e-02    3.52e-02      7.83e-04    1.08e-03      1.61e-02    3.08e-02    2.4e-07
 652400      7.24e-02    3.32e-02      9.79e-04    3.14e-03      6.47e-02    2.82e-02    2.4e-07
 652500      4.42e-02    2.99e-04      9.59e-04    2.11e-04      3.91e-02    6.37e-07    2.4e-07
 652600      1.20e-02    5.13e-02      6.00e-04    5.17e-04      1.06e-02    4.60e-02    2.4e-07
 652700      1.03e-02    1.38e-03      2.07e-03    1.38e-03      5.46e-03    2.91e-17    2.4e-07
 652800      7.32e-02    2.94e-02      2.78e-04    5.25e-05      6.57e-02    2.64e-02    2.4e-07
 652900      5.97e-02    5.92e-02      1.50e-03    3.61e-04      5.27e-02    5.31e-02    2.4e-07
 653000      1.83e-02    1.02e-01      3.03e-03    7.17e-02      1.23e-02    6.01e-03    2.4e-07
 653100      4.11e-02    5.33e-02      2.54e-03    1.82e-03      3.29e-02    4.64e-02    2.4e-07
 653200      7.21e-02    3.56e-02      3.82e-03    1.22e-03      5.98e-02    3.09e-02    2.4e-07
 653300      4.49e-02    1.85e-02      3.50e-04    1.85e-02      4.02e-02    1.92e-17    2.4e-07
 653400      1.45e-01    4.27e-02      4.85e-04    1.71e-03      1.30e-01    3.67e-02    2.4e-07
 653500      1.85e-02    5.22e-02      2.98e-03    8.30e-04      1.27e-02    4.65e-02    2.4e-07
 653600      5.49e-02    3.81e-02      1.18e-03    1.68e-03      4.87e-02    3.24e-02    2.4e-07
 653700      1.26e-02    6.71e-02      6.22e-04    1.82e-03      1.11e-02    5.90e-02    2.4e-07
 653800      6.16e-02    4.09e-02      5.53e-04    7.81e-04      5.52e-02    3.59e-02    2.4e-07
 653900      1.95e-02    1.78e-02      3.42e-04    1.78e-04      1.75e-02    1.60e-02    2.4e-07
 654000      2.56e-02    5.36e-02      4.32e-03    1.33e-04      1.69e-02    4.81e-02    2.4e-07
 654100      1.43e-01    5.18e-02      2.79e-03    3.36e-05      1.26e-01    4.65e-02    2.4e-07
 654200      4.85e-02    3.61e-03      1.26e-03    3.61e-03      4.28e-02    4.07e-17    2.4e-07
 654300      6.04e-02    3.66e-02      4.97e-04    1.46e-03      5.42e-02    3.15e-02    2.4e-07
 654400      5.12e-02    1.02e-01      3.69e-05    1.09e-03      4.60e-02    9.14e-02    2.4e-07
 654500      4.48e-02    7.68e-02      1.43e-03    4.55e-04      3.91e-02    6.89e-02    2.4e-07
 654600      1.36e-02    4.42e-02      1.64e-03    8.28e-04      1.07e-02    3.87e-02    2.4e-07
 654700      6.31e-02    7.59e-02      1.29e-03    2.45e-03      5.61e-02    6.36e-02    2.4e-07
 654800      4.45e-02    4.25e-02      1.19e-03    1.66e-03      3.92e-02    3.66e-02    2.4e-07
 654900      7.63e-03    1.46e-02      2.94e-04    1.46e-02      6.77e-03    2.41e-17    2.4e-07
 655000      3.67e-02    3.61e-02      4.90e-04    8.83e-04      3.28e-02    3.18e-02    2.4e-07
 655100      1.92e-02    1.50e-03      7.91e-04    1.50e-03      1.71e-02    4.93e-17    2.3e-07
 655200      5.87e-02    4.10e-02      2.51e-03    9.30e-04      5.04e-02    3.66e-02    2.3e-07
 655300      1.75e-02    1.82e-02      2.63e-03    1.82e-02      1.27e-02    1.73e-17    2.3e-07
 655400      1.90e-02    3.99e-02      1.83e-03    3.99e-02      1.58e-02    4.63e-17    2.3e-07
 655500      5.07e-02    5.69e-03      3.35e-04    4.02e-03      4.57e-02    6.71e-07    2.3e-07
 655600      8.77e-03    6.51e-02      1.58e-03    7.83e-05      5.48e-03    5.88e-02    2.3e-07
 655700      1.10e-02    5.50e-02      9.29e-04    9.50e-04      9.35e-03    4.93e-02    2.3e-07
 655800      5.50e-02    4.27e-02      8.17e-04    2.44e-04      4.94e-02    3.85e-02    2.3e-07
 655900      7.67e-02    5.05e-02      1.77e-03    3.61e-04      6.83e-02    4.56e-02    2.3e-07
 656000      6.24e-02    6.10e-02      1.05e-03    1.49e-03      5.59e-02    5.30e-02    2.3e-07
 656100      1.62e-01    1.06e-02      4.66e-03    1.06e-02      1.39e-01    5.04e-18    2.3e-07
 656200      6.03e-02    4.01e-02      5.90e-04    6.32e-04      5.43e-02    3.59e-02    2.3e-07
 656300      4.16e-02    3.93e-02      5.61e-04    1.61e-03      3.71e-02    3.38e-02    2.3e-07
 656400      2.38e-02    3.41e-02      5.56e-03    3.38e-03      7.76e-03    2.90e-02    2.3e-07
 656500      6.69e-02    2.83e-02      3.38e-03    1.48e-03      5.62e-02    2.36e-02    2.3e-07
 656600      1.08e-02    1.18e-02      1.63e-03    4.90e-03      7.74e-03    8.59e-03    2.3e-07
 656700      5.13e-02    5.94e-02      1.19e-03    2.49e-04      4.57e-02    5.37e-02    2.3e-07
 656800      1.43e-02    6.55e-02      9.69e-04    3.40e-02      1.24e-02    4.02e-02    2.3e-07
 656900      5.65e-02    1.32e-02      1.95e-04    5.32e-04      5.10e-02    1.18e-02    2.3e-07
 657000      1.39e-01    1.10e-02      1.63e-03    7.78e-03      1.25e-01    2.57e-06    2.3e-07
 657100      4.75e-02    4.78e-02      6.94e-04    1.14e-04      4.26e-02    4.32e-02    2.3e-07
 657200      1.63e-02    4.44e-03      2.67e-03    3.14e-03      1.12e-02    3.35e-07    2.3e-07
 657300      7.06e-02    4.59e-02      1.51e-03    5.53e-04      6.30e-02    4.13e-02    2.3e-07
 657400      4.90e-02    3.47e-02      2.19e-04    4.21e-04      4.42e-02    3.13e-02    2.3e-07
 657500      5.60e-02    3.30e-02      3.29e-04    2.33e-02      5.06e-02    3.03e-07    2.3e-07
 657600      3.40e-02    5.39e-02      2.05e-04    1.53e-03      3.07e-02    4.76e-02    2.3e-07
 657700      3.42e-02    5.76e-02      7.17e-03    1.18e-03      1.69e-02    5.07e-02    2.3e-07
 657800      8.80e-02    4.35e-02      8.10e-04    1.75e-03      7.94e-02    3.76e-02    2.3e-07
 657900      1.35e-01    6.63e-02      6.03e-04    2.22e-03      1.22e-01    5.56e-02    2.3e-07
 658000      5.25e-02    4.33e-02      7.03e-04    1.70e-04      4.72e-02    3.91e-02    2.3e-07
 658100      3.11e-02    1.27e-02      9.16e-04    8.98e-03      2.79e-02    2.91e-07    2.3e-07
 658200      6.47e-02    4.07e-02      1.79e-03    4.74e-04      5.72e-02    3.67e-02    2.3e-07
 658300      3.89e-02    3.05e-02      3.94e-04    6.10e-03      3.50e-02    1.66e-02    2.3e-07
 658400      3.78e-02    3.97e-02      1.59e-03    3.21e-04      3.25e-02    3.58e-02    2.3e-07
 658500      2.42e-02    3.28e-02      5.65e-03    4.36e-05      7.77e-03    2.96e-02    2.3e-07
 658600      6.73e-02    5.92e-02      1.89e-03    1.13e-03      5.95e-02    5.29e-02    2.3e-07
 658700      1.92e-02    1.16e-02      3.49e-03    1.16e-02      1.19e-02    2.12e-17    2.3e-07
 658800      4.85e-02    5.34e-03      1.36e-03    3.78e-03      4.28e-02    9.91e-08    2.3e-07
 658900      5.60e-02    1.15e-02      4.35e-04    8.12e-03      5.05e-02    4.91e-07    2.3e-07
 659000      5.36e-02    1.12e-02      2.58e-04    1.12e-02      4.84e-02    2.31e-17    2.3e-07
 659100      3.80e-02    3.36e-02      1.66e-03    7.57e-04      3.25e-02    2.99e-02    2.3e-07
 659200      6.08e-02    4.21e-02      2.80e-03    2.96e-03      5.17e-02    3.26e-02    2.3e-07
 659300      4.47e-02    4.96e-03      1.90e-03    3.51e-03      3.84e-02    9.91e-08    2.3e-07
 659400      6.74e-02    7.91e-03      3.69e-03    5.59e-03      5.58e-02    3.94e-07    2.3e-07
 659500      6.82e-02    1.53e-02      6.33e-04    1.53e-02      6.15e-02    3.96e-17    2.3e-07
 659600      1.94e-02    6.69e-02      1.16e-03    2.50e-03      1.70e-02    5.50e-02    2.3e-07
 659700      1.93e-02    5.25e-03      3.52e-03    5.25e-03      1.19e-02    3.95e-17    2.3e-07
 659800      4.45e-02    4.47e-02      2.73e-03    3.16e-02      3.59e-02    6.26e-08    2.3e-07
 659900      6.65e-02    1.81e-02      1.20e-03    1.28e-02      5.95e-02    1.16e-06    2.3e-07
 660000      1.00e-02    3.87e-02      1.13e-03    1.83e-04      8.10e-03    3.49e-02    2.3e-07
 660100      1.22e-01    5.29e-02      1.84e-03    6.53e-04      1.09e-01    4.79e-02    2.1e-07
 660200      7.18e-02    5.35e-02      6.85e-04    3.12e-03      6.51e-02    4.40e-02    2.1e-07
 660300      6.87e-02    1.51e-01      5.03e-04    1.06e-01      6.24e-02    6.97e-03    2.1e-07
 660400      1.93e-02    8.50e-02      6.41e-04    2.14e-05      1.74e-02    7.73e-02    2.1e-07
 660500      1.28e-02    9.20e-02      6.79e-04    4.34e-03      1.13e-02    7.83e-02    2.1e-07
 660600      5.08e-02    6.38e-02      8.79e-04    7.81e-05      4.58e-02    5.80e-02    2.1e-07
 660700      8.75e-02    1.84e-02      6.37e-04    1.84e-02      7.94e-02    3.36e-17    2.1e-07
 660800      4.51e-02    1.19e-01      1.04e-03    8.09e-02      4.04e-02    3.14e-02    2.1e-07
 660900      4.23e-02    7.26e-02      2.25e-03    2.06e-03      3.53e-02    6.45e-02    2.1e-07
 661000      6.97e-02    4.42e-02      1.26e-03    1.16e-03      6.27e-02    4.00e-02    2.1e-07
 661100      3.79e-02    4.74e-03      1.89e-04    3.35e-03      3.44e-02    8.83e-07    2.1e-07
 661200      5.98e-02    1.98e-02      4.16e-04    1.98e-02      5.42e-02    4.66e-17    2.1e-07
 661300      5.90e-02    5.91e-02      2.01e-03    5.97e-04      5.19e-02    5.36e-02    2.1e-07
 661400      5.61e-02    9.59e-04      1.68e-03    9.59e-04      4.98e-02    2.07e-17    2.1e-07
 661500      7.13e-02    2.18e-02      2.59e-03    9.18e-04      6.25e-02    1.95e-02    2.1e-07
 661600      3.98e-02    5.28e-02      3.22e-04    4.77e-04      3.61e-02    4.78e-02    2.1e-07
 661700      5.58e-02    4.37e-02      7.37e-04    3.86e-04      5.05e-02    3.96e-02    2.1e-07
 661800      5.53e-02    1.69e-02      2.13e-03    5.50e-05      4.82e-02    1.53e-02    2.1e-07
 661900      1.25e-02    1.40e-01      8.87e-04    9.88e-02      1.09e-02    2.73e-03    2.1e-07
 662000      2.45e-02    2.79e-02      1.15e-03    1.97e-02      2.19e-02    1.21e-07    2.1e-07
 662100      3.88e-02    6.50e-03      1.07e-03    6.50e-03      3.46e-02    5.80e-17    2.1e-07
 662200      4.85e-02    5.47e-02      3.49e-04    8.14e-04      4.40e-02    4.91e-02    2.1e-07
 662300      6.80e-02    6.46e-02      1.48e-03    6.96e-04      6.11e-02    5.83e-02    2.1e-07
 662400      5.22e-02    3.23e-02      1.69e-03    8.99e-04      4.61e-02    2.87e-02    2.1e-07
 662500      1.91e-02    1.67e-03      9.61e-04    1.18e-03      1.70e-02    6.45e-07    2.1e-07
 662600      3.90e-02    2.35e-02      2.03e-03    1.23e-03      3.28e-02    2.09e-02    2.1e-07
 662700      4.14e-02    3.42e-02      5.72e-04    1.12e-04      3.71e-02    3.11e-02    2.1e-07
 662800      7.45e-02    3.26e-02      2.55e-03    1.42e-04      6.56e-02    2.97e-02    2.1e-07
 662900      5.25e-02    5.36e-01      1.31e-03    1.66e-02      4.69e-02    4.74e-01    2.1e-07
 663000      8.55e-03    1.39e-02      6.78e-04    8.02e-04      7.37e-03    1.23e-02    2.1e-07
 663100      1.09e-02    9.06e-02      1.57e-03    2.90e-03      8.07e-03    7.08e-02    2.1e-07
 663200      6.38e-02    3.54e-02      4.93e-05    1.87e-03      5.79e-02    2.97e-02    2.1e-07
 663300      4.86e-02    1.34e-01      5.17e-03    6.02e-02      2.80e-02    9.45e-02    2.1e-07
 663400      3.97e-02    7.73e-03      9.01e-06    5.46e-03      3.61e-02    1.03e-07    2.1e-07
 663500      4.85e-02    4.63e-02      2.50e-04    2.85e-03      4.41e-02    3.75e-02    2.1e-07
 663600      6.34e-02    3.83e-02      2.03e-03    3.64e-03      5.60e-02    3.28e-02    2.1e-07
 663700      6.27e-02    9.49e-03      6.15e-04    9.49e-03      5.68e-02    4.81e-17    2.1e-07
 663800      1.44e-02    6.88e-02      1.13e-03    2.09e-03      1.24e-02    5.87e-02    2.1e-07
 663900      6.11e-02    3.32e-02      8.48e-04    2.34e-02      5.52e-02    4.67e-07    2.1e-07
 664000      5.24e-02    8.79e-04      7.57e-04    6.22e-04      4.74e-02    9.89e-07    2.1e-07
 664100      4.66e-02    4.05e-02      1.95e-03    1.44e-04      4.03e-02    3.68e-02    2.1e-07
 664200      1.54e-02    5.95e-02      9.66e-04    2.53e-03      1.35e-02    5.13e-02    2.1e-07
 664300      5.60e-02    7.96e-03      9.68e-05    7.96e-03      5.09e-02    1.25e-17    2.1e-07
 664400      4.86e-02    7.29e-02      1.63e-03    3.29e-04      4.28e-02    6.62e-02    2.1e-07
 664500      7.93e-03    4.48e-02      5.58e-04    4.87e-04      6.92e-03    4.05e-02    2.1e-07
 664600      4.59e-02    3.83e-02      4.95e-04    6.56e-05      4.16e-02    3.48e-02    2.1e-07
 664700      6.39e-02    7.58e-04      4.38e-05    5.36e-04      5.81e-02    1.16e-07    2.1e-07
 664800      1.34e-02    1.50e-01      2.32e-03    1.10e-02      8.74e-03    1.15e-01    2.1e-07
 664900      6.26e-02    6.27e-02      4.58e-04    6.99e-03      5.68e-02    5.26e-02    2.1e-07
 665000      1.52e-02    9.98e-02      2.61e-03    5.93e-02      1.01e-02    4.93e-02    2.1e-07
 665100      5.08e-02    6.27e-03      1.07e-03    4.44e-03      4.58e-02    6.17e-08    2.0e-07
 665200      4.07e-02    5.78e-02      1.79e-04    2.00e-04      3.72e-02    5.28e-02    2.0e-07
 665300      4.68e-02    6.23e-02      1.81e-04    3.45e-04      4.28e-02    5.68e-02    2.0e-07
 665400      1.25e-02    2.24e-01      1.72e-03    1.21e-01      9.53e-03    1.32e-01    2.0e-07
 665500      8.48e-03    7.16e-03      9.57e-04    5.07e-03      6.91e-03    7.04e-07    2.0e-07
 665600      6.74e-02    9.97e-02      2.46e-03    3.32e-03      5.93e-02    8.83e-02    2.0e-07
 665700      8.91e-03    4.04e-02      2.62e-04    4.46e-04      8.09e-03    3.68e-02    2.0e-07
 665800      4.15e-02    3.29e-03      1.32e-04    2.33e-03      3.79e-02    6.45e-07    2.0e-07
 665900      2.22e-02    1.09e-03      2.26e-03    7.70e-04      1.85e-02    7.27e-07    2.0e-07
 666000      6.61e-02    4.56e-02      2.20e-03    6.11e-04      5.85e-02    4.12e-02    2.0e-07
 666100      4.11e-02    1.92e-01      7.26e-05    1.35e-01      3.75e-02    2.51e-02    2.0e-07
 666200      5.03e-02    3.27e-02      2.11e-03    3.73e-04      4.37e-02    2.98e-02    2.0e-07
 666300      5.45e-02    6.14e-02      5.33e-04    5.41e-04      4.97e-02    5.59e-02    2.0e-07
 666400      6.28e-03    5.92e-02      2.12e-04    3.30e-03      5.68e-03    4.27e-02    2.0e-07
 666500      2.36e-02    8.73e-03      4.43e-03    8.73e-03      1.43e-02    3.23e-17    2.0e-07
 666600      1.30e-02    4.00e-02      2.20e-03    3.09e-03      8.75e-03    3.01e-02    2.0e-07
 666700      1.02e-02    1.60e-02      1.27e-03    1.60e-02      8.09e-03    1.78e-17    2.0e-07
 666800      1.68e-02    5.42e-02      2.62e-03    5.71e-04      1.20e-02    4.91e-02    2.0e-07
 666900      5.62e-02    4.37e-02      1.87e-03    6.66e-04      4.98e-02    3.97e-02    2.0e-07
